width	length	x	Vmax 
8.460000 3.640000 0.791600 11.196550
6.120000 3.980000 0.786800 8.607952
3.440000 1.010000 0.231200 0.376979
0.770000 5.450000 0.185200 0.375920
0.960000 9.340000 0.233500 1.021420
3.350000 4.720000 0.644000 4.557449
1.930000 0.430000 0.100800 0.039792
6.930000 1.150000 0.274600 1.052702
6.520000 9.370000 1.261700 34.524050
0.180000 4.490000 0.044500 0.017822
7.420000 0.840000 0.203700 0.617955
6.380000 9.400000 1.244600 33.465478
7.350000 0.460000 0.113100 0.188373
5.950000 7.030000 1.070500 19.935066
8.060000 3.740000 0.802300 11.059594
2.530000 3.400000 0.478500 1.838798
5.720000 1.760000 0.400900 1.889289
3.210000 0.010000 0.002500 0.000040
6.540000 6.680000 1.101500 21.387549
9.040000 2.860000 0.649500 7.848364
0.680000 3.420000 0.160700 0.178563
7.230000 4.300000 0.871900 12.227373
2.450000 5.920000 0.536300 3.580773
5.500000 4.230000 0.790400 8.206521
9.750000 4.590000 0.981900 20.078007
6.310000 9.370000 1.234000 32.722575
6.220000 0.290000 0.071600 0.063873
3.540000 9.040000 0.781700 11.552156
0.110000 2.560000 0.027200 0.003789
8.860000 4.580000 0.960900 17.721997
3.180000 9.370000 0.716200 9.934947
2.340000 6.900000 0.527000 3.961963
6.550000 3.090000 0.660800 6.109692
3.640000 5.240000 0.704800 6.021335
5.800000 3.980000 0.773700 8.003830
4.050000 6.990000 0.826800 10.573242
8.980000 9.180000 1.513100 55.437706
7.010000 4.040000 0.825900 10.568591
5.940000 2.770000 0.593700 4.465494
7.340000 2.140000 0.490300 3.615025
1.130000 4.680000 0.263400 0.659872
7.500000 2.030000 0.468500 3.360719
8.910000 1.950000 0.457900 3.785735
0.400000 8.130000 0.098700 0.158625
4.010000 9.440000 0.874000 15.206992
0.560000 1.340000 0.122400 0.042253
8.380000 8.430000 1.400800 43.981571
2.230000 7.140000 0.507200 3.776753
0.820000 8.270000 0.199700 0.661082
1.520000 2.120000 0.291200 0.419810
9.600000 4.720000 1.001000 20.672015
9.140000 6.760000 1.281200 35.374103
7.410000 7.630000 1.252900 31.485504
1.180000 3.760000 0.268200 0.556437
6.700000 1.830000 0.422000 2.436635
3.600000 0.230000 0.056600 0.023051
3.080000 6.850000 0.664600 6.423902
4.890000 2.400000 0.509100 2.723712
0.770000 5.750000 0.185600 0.398124
7.770000 9.950000 1.443500 49.784336
7.170000 2.230000 0.507400 3.795250
8.340000 1.840000 0.431800 3.152121
6.860000 6.620000 1.122800 22.663978
5.550000 4.700000 0.845400 9.817719
4.570000 8.190000 0.941900 15.955517
4.800000 5.060000 0.820800 8.861910
9.970000 9.430000 1.614800 67.487621
6.780000 4.300000 0.856400 11.227284
2.450000 3.920000 0.490000 2.117682
1.160000 4.020000 0.266100 0.582663
6.230000 8.770000 1.197300 29.276630
8.330000 0.090000 0.022400 0.008389
3.230000 7.090000 0.695300 7.289161
2.080000 4.740000 0.450800 2.039045
8.980000 8.710000 1.473700 51.230912
0.080000 1.020000 0.019600 0.000784
3.420000 4.040000 0.615300 3.784649
2.510000 6.420000 0.554400 4.125874
1.630000 9.510000 0.388500 2.894033
1.630000 3.650000 0.352200 0.960255
8.300000 4.300000 0.901700 14.625043
2.360000 1.610000 0.313600 0.534059
9.220000 2.940000 0.667100 8.447499
8.480000 4.960000 1.010100 19.182324
8.830000 4.840000 1.001900 19.397253
4.390000 4.220000 0.717100 5.904793
5.840000 0.260000 0.064300 0.048256
4.960000 7.990000 0.993900 17.730916
4.260000 1.200000 0.275900 0.663168
3.490000 1.310000 0.291100 0.616054
4.390000 9.470000 0.941900 17.907906
8.060000 5.510000 1.072400 21.347013
2.210000 5.670000 0.488300 2.826690
5.590000 7.430000 1.053000 19.531903
3.780000 2.900000 0.542400 2.653598
5.360000 6.040000 0.944900 13.608473
3.830000 1.600000 0.349700 0.985951
8.100000 6.060000 1.143800 25.079757
8.370000 7.980000 1.361300 40.417869
8.240000 7.690000 1.325100 37.330020
9.400000 4.170000 0.902000 16.210867
6.770000 1.180000 0.281000 1.078069
8.250000 8.050000 1.358000 40.085927
5.860000 6.790000 1.045700 18.516360
3.980000 7.420000 0.828100 11.091504
2.640000 0.380000 0.091300 0.044289
0.420000 6.540000 0.103300 0.139615
9.270000 4.120000 0.890900 15.598687
4.110000 3.290000 0.605400 3.649361
0.800000 5.820000 0.192600 0.434189
2.140000 5.600000 0.474300 2.628418
8.530000 8.090000 1.383500 42.440867
1.510000 5.520000 0.348100 1.366504
1.000000 9.650000 0.243200 1.144603
1.230000 9.280000 0.296600 1.640718
6.340000 1.940000 0.442200 2.546599
3.830000 9.960000 0.848000 14.954799
8.870000 6.110000 1.186300 28.807377
3.810000 2.890000 0.542800 2.668355
8.640000 1.380000 0.330100 1.896048
8.660000 8.800000 1.454900 49.277213
3.870000 4.430000 0.687000 5.240282
6.270000 8.870000 1.207000 30.047464
0.830000 8.860000 0.202400 0.727659
6.310000 5.890000 1.014900 16.768612
6.120000 9.610000 1.217400 32.190548
3.420000 6.610000 0.717400 7.370429
0.460000 3.290000 0.110700 0.081051
2.290000 9.230000 0.532600 5.326132
3.180000 3.950000 0.583900 3.268872
1.630000 4.820000 0.367300 1.343608
2.710000 1.800000 0.353500 0.773910
2.920000 9.810000 0.667600 8.966444
0.410000 8.840000 0.101300 0.181468
5.880000 7.360000 1.082800 20.891629
9.830000 7.300000 1.381500 44.295005
4.550000 8.990000 0.959000 17.850350
6.030000 3.670000 0.739500 7.373733
2.690000 8.880000 0.613800 6.868956
5.320000 9.880000 1.105900 26.358352
0.860000 1.780000 0.183000 0.127828
7.030000 7.730000 1.225900 29.623451
5.500000 6.010000 0.956300 14.056666
5.850000 4.620000 0.854600 10.300529
3.290000 7.370000 0.710900 7.899825
4.370000 4.540000 0.742100 6.544155
7.000000 7.390000 1.197800 27.544867
9.030000 9.140000 1.514100 55.539915
4.310000 5.860000 0.818500 9.239293
4.520000 1.450000 0.328800 1.006314
1.880000 1.520000 0.278600 0.354823
3.890000 4.380000 0.685500 5.195864
2.530000 3.600000 0.488000 1.989916
4.920000 6.080000 0.901500 12.018265
0.290000 0.110000 0.024400 0.000360
8.340000 1.270000 0.304500 1.556053
3.710000 1.010000 0.233000 0.411183
7.320000 7.720000 1.252000 31.450561
4.210000 4.700000 0.739100 6.505051
2.360000 4.230000 0.486400 2.197744
6.510000 4.440000 0.864800 11.205037
5.720000 6.440000 1.008000 16.517588
2.080000 5.240000 0.458300 2.305177
1.600000 7.080000 0.374800 2.017688
0.120000 1.280000 0.029300 0.002197
8.070000 0.500000 0.123000 0.244437
9.440000 9.830000 1.604800 66.194373
2.000000 7.040000 0.459400 3.040420
4.060000 2.340000 0.478400 2.053458
5.660000 4.120000 0.785200 8.187158
6.010000 4.770000 0.880700 11.257405
3.750000 9.970000 0.833000 14.415511
7.510000 7.950000 1.286800 34.151750
3.100000 8.390000 0.690300 8.319470
8.240000 4.870000 0.989100 17.910497
7.310000 6.060000 1.099700 21.697062
3.450000 0.110000 0.027300 0.005135
8.970000 5.070000 1.041600 21.425185
6.770000 5.930000 1.051400 18.780430
5.230000 2.840000 0.589200 3.966576
0.250000 9.180000 0.062100 0.070746
0.790000 4.920000 0.188900 0.353676
1.330000 0.500000 0.111100 0.034191
2.300000 0.010000 0.002500 0.000029
3.570000 4.210000 0.641800 4.294233
8.990000 9.950000 1.572300 62.546542
6.210000 6.760000 1.077900 20.120456
0.950000 1.260000 0.178800 0.095583
0.920000 1.330000 0.178400 0.097782
7.140000 4.980000 0.963000 15.334384
1.920000 9.180000 0.452300 3.800605
4.640000 0.350000 0.085800 0.068397
1.760000 2.160000 0.321600 0.544778
2.900000 0.340000 0.082400 0.039487
7.040000 0.450000 0.110600 0.172552
1.520000 9.250000 0.363100 2.456804
0.160000 4.280000 0.039600 0.013441
7.800000 1.280000 0.305800 1.469285
7.110000 9.850000 1.359000 42.568968
3.400000 7.380000 0.730400 8.383906
7.010000 4.090000 0.833500 10.790565
6.140000 0.250000 0.061900 0.046997
0.530000 7.860000 0.130200 0.266761
8.330000 3.060000 0.682000 8.057377
7.100000 3.820000 0.794200 9.768411
7.890000 3.260000 0.713800 8.452607
6.480000 8.460000 1.212600 29.672209
9.850000 2.830000 0.649400 8.502982
6.760000 0.350000 0.086300 0.100851
9.580000 4.200000 0.910400 16.806611
8.170000 2.460000 0.561700 5.290363
3.280000 6.330000 0.687800 6.489503
1.690000 6.690000 0.392400 2.097530
9.000000 5.680000 1.132800 26.047530
8.080000 9.450000 1.447500 49.197160
1.530000 0.360000 0.084100 0.021966
1.470000 2.050000 0.281600 0.379662
1.090000 2.760000 0.240400 0.333793
9.230000 3.900000 0.850800 14.081110
4.510000 7.930000 0.925100 14.959840
7.680000 8.720000 1.358400 40.473640
3.630000 1.240000 0.279000 0.584534
9.440000 2.620000 0.603200 7.020655
5.410000 7.290000 1.024100 18.046571
3.180000 2.230000 0.430400 1.366713
6.570000 9.610000 1.278700 36.186267
6.640000 3.490000 0.729500 7.676245
5.070000 7.250000 0.979500 16.122865
3.910000 3.510000 0.615600 3.757899
7.240000 2.460000 0.553900 4.592917
8.420000 5.740000 1.118200 24.225648
9.160000 9.940000 1.587700 64.275534
1.620000 8.040000 0.382500 2.379198
6.680000 3.710000 0.765500 8.588658
9.280000 6.190000 1.214200 31.293551
2.270000 5.890000 0.502400 3.105211
6.810000 1.020000 0.244700 0.820653
1.390000 9.610000 0.334000 2.156345
0.380000 9.530000 0.094000 0.168604
0.800000 7.650000 0.194500 0.580441
5.760000 4.560000 0.842700 9.870415
5.200000 5.600000 0.898200 11.628037
9.090000 3.120000 0.701600 9.258803
5.010000 7.990000 1.001100 18.029916
4.000000 7.810000 0.840900 11.946156
6.440000 4.120000 0.818400 9.761307
6.540000 2.850000 0.618400 5.290488
3.880000 6.580000 0.788500 9.085025
3.210000 6.170000 0.672500 6.051575
2.420000 8.950000 0.558500 5.700274
2.510000 1.840000 0.349800 0.722190
7.160000 7.720000 1.237400 30.408871
3.420000 3.340000 0.563200 2.859430
7.750000 1.060000 0.255300 1.015411
3.460000 2.440000 0.470100 1.776600
2.540000 8.930000 0.583400 6.219293
8.930000 5.940000 1.166200 27.757311
9.920000 0.910000 0.222000 0.980311
4.900000 2.880000 0.585800 3.731311
2.140000 4.910000 0.464400 2.239350
1.750000 6.080000 0.401500 2.006424
6.620000 9.820000 1.294200 37.732296
1.730000 5.990000 0.396700 1.930793
0.250000 3.730000 0.061400 0.028173
1.640000 8.490000 0.388300 2.585981
1.680000 1.310000 0.243500 0.239078
2.640000 1.190000 0.256700 0.369355
1.460000 7.120000 0.344400 1.708135
1.420000 8.780000 0.339500 2.037965
3.690000 9.580000 0.816800 13.347310
7.620000 5.830000 1.091400 21.643069
7.130000 2.440000 0.548900 4.444124
3.600000 5.600000 0.714100 6.469971
7.490000 6.230000 1.129000 23.462318
1.240000 9.890000 0.299700 1.783682
7.800000 0.950000 0.229800 0.827218
1.710000 6.290000 0.394500 1.998703
9.320000 4.500000 0.957800 18.328395
3.440000 0.560000 0.133800 0.124114
6.790000 2.580000 0.572200 4.637580
9.980000 3.630000 0.810100 13.610916
9.800000 9.980000 1.648100 71.643069
3.170000 5.400000 0.645000 4.983786
1.450000 4.050000 0.324300 0.884004
7.530000 8.040000 1.295400 34.865288
1.780000 1.450000 0.265000 0.304750
9.210000 6.540000 1.257100 33.886327
1.230000 3.460000 0.275400 0.544171
4.720000 1.970000 0.430600 1.842381
5.470000 1.040000 0.246500 0.671076
7.610000 4.970000 0.981200 16.666390
4.860000 7.150000 0.947700 14.763069
1.620000 0.210000 0.050700 0.008361
8.610000 9.590000 1.510100 55.456713
6.040000 4.310000 0.827100 9.633902
3.440000 2.740000 0.505200 2.122970
1.080000 8.220000 0.260500 1.121125
6.160000 6.940000 1.085900 20.650056
7.210000 1.650000 0.386200 2.181890
5.580000 7.180000 1.038500 18.564028
4.310000 5.970000 0.823800 9.480256
0.110000 0.460000 0.025700 0.000615
4.820000 7.250000 0.946400 14.841062
1.400000 4.980000 0.321900 1.055521
0.270000 7.120000 0.066800 0.063657
6.720000 6.500000 1.101200 21.379619
5.860000 3.890000 0.764200 7.817389
0.990000 0.320000 0.072500 0.010721
8.500000 0.520000 0.128000 0.278581
5.770000 9.550000 1.165000 28.934872
4.290000 6.510000 0.844700 10.589541
0.600000 5.050000 0.145300 0.213963
2.020000 1.350000 0.264600 0.323777
9.180000 3.840000 0.839100 13.608013
1.800000 4.710000 0.398900 1.564010
3.610000 6.260000 0.737900 7.534283
9.280000 6.440000 1.247400 33.391614
4.960000 3.910000 0.723800 6.260098
7.330000 5.630000 1.052500 19.385077
1.170000 6.590000 0.278400 1.029957
7.910000 0.480000 0.118100 0.220950
4.530000 4.710000 0.769600 7.298293
8.040000 3.600000 0.777400 10.311069
9.650000 7.240000 1.365200 42.600558
3.780000 4.840000 0.702200 5.731083
7.960000 7.680000 1.302700 35.397555
5.330000 3.380000 0.673200 5.453626
3.720000 4.140000 0.652200 4.467358
1.800000 0.480000 0.110900 0.045191
6.590000 6.620000 1.100800 21.344189
1.260000 2.520000 0.266300 0.384973
9.710000 8.730000 1.530200 57.689416
4.690000 9.710000 0.998200 20.739954
7.980000 8.150000 1.343900 38.848191
0.020000 0.710000 0.005000 0.000035
0.230000 5.200000 0.056900 0.033629
8.220000 1.940000 0.453000 3.425892
3.440000 0.790000 0.184800 0.238539
6.790000 5.710000 1.030100 17.782435
4.780000 5.520000 0.851700 10.000790
7.240000 4.590000 0.914200 13.662421
2.150000 4.700000 0.462500 2.138773
7.670000 5.060000 0.995900 17.350424
9.220000 8.750000 1.496000 53.647793
3.920000 7.890000 0.829500 11.686237
9.820000 5.790000 1.176700 30.193790
1.560000 1.750000 0.274500 0.333301
3.910000 3.710000 0.634300 4.090419
1.260000 0.030000 0.007500 0.000140
3.580000 4.520000 0.661500 4.773139
8.600000 2.750000 0.623800 6.890648
5.760000 3.520000 0.708500 6.470964
3.020000 8.580000 0.677000 8.150075
1.420000 2.690000 0.296500 0.514196
3.220000 4.170000 0.600800 3.599644
0.650000 1.760000 0.144800 0.076734
4.000000 9.520000 0.873400 15.297229
2.310000 6.670000 0.518900 3.718066
0.280000 0.580000 0.059600 0.004416
3.460000 3.350000 0.567300 2.922554
2.860000 1.060000 0.235900 0.331378
9.850000 4.130000 0.902100 16.880927
9.170000 2.060000 0.482800 4.335011
5.110000 9.500000 1.062500 23.390273
5.870000 5.560000 0.951400 13.803714
0.600000 6.940000 0.146600 0.298952
8.500000 0.220000 0.054600 0.050762
1.730000 3.300000 0.361800 0.938107
7.090000 1.250000 0.297500 1.265632
5.200000 9.070000 1.064500 22.690681
2.040000 2.950000 0.395600 1.066502
4.410000 8.910000 0.933900 16.719314
6.260000 2.070000 0.467700 2.825512
7.320000 3.100000 0.676000 7.052075
0.710000 3.420000 0.167300 0.193777
4.510000 8.540000 0.941700 16.464895
7.490000 1.300000 0.309700 1.448198
3.050000 7.300000 0.666600 6.828519
9.490000 4.030000 0.878400 15.441490
3.700000 5.730000 0.733000 6.982394
4.070000 0.450000 0.109200 0.097410
3.860000 4.480000 0.689300 5.304725
3.310000 0.320000 0.078000 0.040346
4.250000 4.270000 0.710000 5.726505
1.030000 8.680000 0.249400 1.083856
6.830000 0.010000 0.002500 0.000085
4.170000 8.360000 0.881700 13.997320
0.200000 6.160000 0.049600 0.030302
3.360000 0.710000 0.167100 0.190009
6.370000 0.190000 0.047100 0.028318
4.310000 6.170000 0.833000 9.919844
1.050000 9.720000 0.255000 1.268217
9.070000 3.760000 0.822800 12.916439
2.140000 5.790000 0.476500 2.735834
7.620000 3.800000 0.803500 10.595360
5.600000 2.540000 0.547200 3.564075
3.790000 0.290000 0.071100 0.038333
8.180000 3.110000 0.689700 8.117161
3.020000 8.850000 0.679700 8.454714
0.200000 7.490000 0.049700 0.036952
8.820000 5.400000 1.086300 23.305283
1.710000 4.120000 0.374100 1.213205
3.370000 7.010000 0.717900 7.740123
4.410000 3.120000 0.600500 3.697922
9.440000 7.660000 1.402000 45.178631
0.080000 1.390000 0.019700 0.001080
5.580000 2.990000 0.622200 4.708949
1.220000 8.000000 0.292500 1.377244
0.690000 9.740000 0.169300 0.559308
5.760000 9.510000 1.162200 28.691054
3.030000 9.490000 0.687400 9.233349
9.710000 6.210000 1.233700 33.440863
6.790000 1.670000 0.388600 2.086093
2.630000 5.370000 0.558200 3.593831
4.720000 8.460000 0.972800 17.581951
1.780000 8.860000 0.420400 3.166298
6.720000 7.180000 1.156400 24.805617
7.830000 8.800000 1.378800 42.259489
8.940000 5.060000 1.039200 21.260522
7.670000 8.330000 1.329900 37.780911
1.040000 0.680000 0.134200 0.042621
8.320000 2.170000 0.502500 4.282292
6.370000 1.240000 0.293400 1.108344
4.500000 7.580000 0.912900 14.047597
4.260000 2.840000 0.557200 3.024508
5.480000 4.330000 0.800800 8.473927
4.720000 7.890000 0.955500 16.047633
9.510000 3.690000 0.815900 13.229746
1.010000 4.970000 0.238400 0.571153
9.780000 8.010000 1.460600 50.979412
6.510000 1.740000 0.402000 2.147008
4.220000 1.680000 0.370000 1.210344
1.130000 5.800000 0.267400 0.837991
4.880000 4.320000 0.762400 7.150134
2.650000 8.030000 0.598900 5.942119
2.780000 4.610000 0.561600 3.244324
6.900000 4.600000 0.902500 12.852074
9.040000 3.880000 0.844200 13.601553
9.080000 9.790000 1.569200 62.016583
1.010000 6.230000 0.241400 0.731424
7.550000 2.310000 0.526600 4.299783
2.310000 6.230000 0.514200 3.427848
7.790000 1.360000 0.323900 1.647574
2.980000 9.820000 0.679900 9.319536
8.910000 8.850000 1.480000 51.867340
2.580000 0.940000 0.209700 0.235872
0.230000 8.160000 0.057100 0.053200
3.940000 9.340000 0.859700 14.548105
9.580000 4.500000 0.963100 18.972444
0.460000 7.050000 0.113100 0.180440
5.540000 8.020000 1.074700 21.391749
3.070000 6.570000 0.657700 6.063811
1.610000 3.930000 0.353000 1.028817
0.830000 6.390000 0.200300 0.515141
2.470000 4.790000 0.518500 2.788518
0.300000 0.000000 0.000000 0.000000
9.860000 2.670000 0.616200 7.642752
0.120000 4.630000 0.029800 0.008226
8.430000 6.990000 1.268300 33.287380
1.910000 0.920000 0.195900 0.157095
6.590000 4.980000 0.936600 13.725081
2.760000 3.840000 0.528300 2.504799
1.290000 7.950000 0.308300 1.522481
4.490000 3.980000 0.702000 5.580574
4.130000 9.090000 0.889500 15.288869
5.130000 8.640000 1.040600 20.808326
0.110000 7.130000 0.027400 0.010701
5.290000 5.860000 0.925500 12.759823
2.490000 6.960000 0.557000 4.480561
3.320000 4.870000 0.646800 4.687500
9.730000 5.830000 1.179700 30.177203
8.840000 7.250000 1.321300 37.728269
6.850000 2.490000 0.555700 4.396273
8.020000 5.220000 1.031600 19.398646
4.180000 3.990000 0.680300 5.043289
2.040000 0.470000 0.109900 0.050050
5.620000 9.380000 1.137300 27.034082
3.920000 8.070000 0.833400 12.024037
1.010000 4.560000 0.237000 0.519053
8.420000 3.060000 0.683000 8.161492
6.530000 5.800000 1.022100 17.220103
3.660000 6.490000 0.752400 8.083863
0.550000 0.620000 0.097000 0.014711
4.290000 6.490000 0.843900 10.545615
1.880000 9.030000 0.443000 3.586145
3.280000 6.050000 0.680700 6.123269
6.210000 1.080000 0.257200 0.828552
0.400000 2.720000 0.096100 0.050479
9.010000 2.530000 0.581800 6.237665
2.920000 3.230000 0.510600 2.141492
5.570000 9.040000 1.118500 25.361315
0.670000 5.930000 0.162500 0.314230
7.090000 9.090000 1.317800 37.887382
5.320000 9.320000 1.090300 24.437365
8.220000 0.920000 0.223200 0.821728
6.740000 5.790000 1.035200 17.980435
5.670000 2.730000 0.581400 4.106826
9.230000 2.540000 0.585300 6.459688
5.210000 0.010000 0.002500 0.000065
5.410000 8.210000 1.065200 21.238657
3.210000 7.120000 0.692300 7.247965
3.130000 8.970000 0.702400 9.167362
0.930000 0.780000 0.140900 0.045501
9.970000 5.240000 1.095300 25.983257
9.280000 5.670000 1.141300 27.052226
1.340000 1.340000 0.223300 0.178230
8.040000 0.620000 0.151900 0.371576
3.770000 3.920000 0.640500 4.207106
4.200000 8.910000 0.898300 15.357647
3.110000 5.140000 0.627700 4.522189
9.310000 8.060000 1.436300 47.962896
6.690000 1.070000 0.255900 0.882515
1.180000 1.920000 0.237100 0.241948
1.250000 5.810000 0.293900 1.016348
1.790000 6.730000 0.413800 2.350578
9.480000 5.250000 1.084000 24.428573
5.710000 2.440000 0.531300 3.401026
8.950000 0.260000 0.064500 0.074533
9.890000 1.180000 0.285700 1.620290
0.650000 8.000000 0.159100 0.405517
2.200000 4.930000 0.475400 2.363126
3.080000 4.370000 0.593500 3.576086
3.160000 4.630000 0.615400 4.035631
0.300000 0.610000 0.063600 0.005306
1.430000 1.540000 0.247000 0.241827
6.140000 8.670000 1.181300 28.145149
5.780000 0.220000 0.054500 0.034307
3.050000 6.000000 0.642300 5.346869
5.760000 0.570000 0.138800 0.222504
8.690000 6.720000 1.253100 32.652398
6.480000 2.660000 0.583000 4.628505
1.370000 2.860000 0.292100 0.522369
5.020000 6.490000 0.936000 13.607066
7.260000 1.410000 0.333700 1.633683
5.230000 1.250000 0.291600 0.903519
1.950000 4.490000 0.423400 1.701720
8.280000 2.890000 0.648500 7.213861
5.040000 1.810000 0.404600 1.713151
7.400000 2.800000 0.621400 5.957978
8.010000 0.820000 0.199500 0.639244
